willie,2.4562903864452705
biblical,2.456593203240736
storyline,2.458275089442326
beckham,2.4584912615161687
remove,2.4590119849303127
barber,2.459135072915121
lolita,2.4597590986761624
excuses,2.4599613322916847
jewel,2.461468167819967
promise,2.462144280316968
riveted,2.4631245593924325
swim,2.46595269698856
undeveloped,2.4674294231614873
pathos,2.468779935415336
ford,2.46987362616831
tempted,2.4751289526401843
illusions,2.4751696892104453
meloni,2.47542785101775
exposition,2.4776010443155796
squandered,2.4778582180916993
ratnam,2.4790949076171587
minnie,2.480446369481882
smoothly,2.4809849453062354
corpse,2.4810950213504674
kyle,2.4825410631409373
puppets,2.4830140002561416
alan,2.4839978864963435
glued,2.4840210755181893
about,2.484930990021
springer,2.4850888999044467
idiocracy,2.486138368334972
precode,2.4868799367367145
30s,2.488110452831166
asinine,2.4881296298853774
sensual,2.4894636919252244
myrna,2.490491030118287
consist,2.4906935776252763
takes,2.4924142189512093
cornfield,2.4933286936199517
who,2.4933502624653823
paths,2.4937963560199923
premingers,2.4940642664818053
pyun,2.496037368713006
grating,2.4966757150853356
bucks,2.498723830051497
tone,2.4988189993985133
landscape,2.4994509939702443
rourke,2.4994683515581615
aired,2.5007949795149056
disappoint,2.5054101279654883
hall,2.5057414280101566
panahi,2.5062491916977736
pearce,2.506911184895886
carlin,2.5072650809304977
wandered,2.507978993872379
rowlands,2.508092731420982
insufferable,2.5087775092423534
exercise,2.5102773981942565
dogtown,2.510296228707196
subsequent,2.5104450317865434
melville,2.5116176639405925
wilder,2.5117191446969445
anton,2.5117877380919533
faultless,2.5148777446428423
hanzo,2.5156328058332114
denver,2.5160655377630206
mastery,2.517222599259152
justin,2.5192717153071835
pickford,2.520348691152763
cringed,2.5204380974368226
braindead,2.522714622668699
zboys,2.5236245448328747
dixon,2.5237375691684694
favourites,2.5237977153070954
derivative,2.5240924307481976
sade,2.5243436952453417
infomercial,2.525926213839633
saddled,2.5262164887431533
marvel,2.5272795098292615
phony,2.5285516332780924
share,2.5290495432202227
tamura,2.5293237888762197
completists,2.529466082952119
simpson,2.5295004924909144
cheech,2.5314694754941494
talent,2.532261353758117
read,2.534763297908019
dump,2.535107954602056
ludicrously,2.5358292163200478
dickinson,2.536446706062638
accurate,2.5385166366298555
color,2.5394710344458384
penalty,2.5395229475687144
miyazakis,2.5399579565122252
difficulties,2.540071706268062
macready,2.5405880297486396
rosanna,2.542976070123717
natali,2.5438375684730357
hey,2.543846334618133
nightbreed,2.5451259269593747
holm,2.5451468567771163
five,2.5463681772051903
meters,2.5464723748458122
days,2.5466290661055213
harvest,2.5472921195069103
what,2.54768246860041
waco,2.5482928683543085
sen,2.551983331149551
awfulthe,2.5538118646932673
bogosian,2.5545838835929082
knowing,2.555909837412877
buffalo,2.5569252361517707
felt,2.5569728742013806
mulder,2.557738395506586
execution,2.562618342950562
delighted,2.5628178211636667
dismiss,2.5684112293715025
witless,2.5688015509702393
cost,2.5734335712687786
animatrix,2.574079273616257
himesh,2.5741520473909443
wagon,2.5757062056827897
country,2.5784887175071205
warner,2.5790005594830827
spellbinding,2.5792262724664408
tierney,2.5795359561360356
halfhearted,2.5826046031937455
gradually,2.582995021378552
sharky,2.5838278294457564
overacted,2.5855157326223597
hearn,2.5879000963661714
dunaway,2.587938660085941
sued,2.588504139660203
asking,2.5892162986999416
noah,2.589770015648806
overacts,2.591220033698123
libby,2.5912612562647386
pecker,2.5924854391624663
leung,2.592802112275206
advise,2.593556122482878
cheaper,2.5953703066280034
confused,2.595671794777119
existent,2.5963985430323357
guns,2.5976940453165023
fact,2.5977627086404254
smith,2.5978739351829945
hartleys,2.598009989721888
cagney,2.598660990202334
century,2.59910584965884
blondell,2.5991468054651077
myrtle,2.5998607812803156
cavemen,2.6009716991815193
fill,2.6022345233823563
couldve,2.604603186309646
maintains,2.605059677219402
stanley,2.6054852623339726
kindergarten,2.6060084662781016
guessed,2.607205376316433
quintessential,2.608215389652651
santa,2.6083674317434076
roy,2.6095273741089047
donate,2.6097498409453395
toxic,2.6103997087989486
fragile,2.6143608939332985
mcintyre,2.6147981610628737
offbeat,2.6159257925597745
taut,2.6167708847986577
sunrise,2.617205074988572
zu,2.6200614484359184
spinal,2.6210423986607436
gonna,2.6211680508783464
jonathan,2.622144079646195
saif,2.622960914976058
starts,2.6231610548135773
lowrent,2.6233914563983114
ealing,2.624076941539701
critters,2.626073080884132
bands,2.6271088251022388
light,2.627133472477375
nolans,2.6286030314480993
pbs,2.6286386505114137
happened,2.62976424663172
loosely,2.6308925997858204
godzilla,2.631256691797655
eko,2.631470087151471
cheerleader,2.6318657743535163
veidt,2.632353204327787
special,2.632425671552957
manure,2.6326324726674843
tadzio,2.6349029707107414
fairytale,2.6351219865197164
kurt,2.6351382049330025
pasdar,2.635265170522815
grateful,2.6353043869991897
dictator,2.6385743039945577
superlative,2.641495367279478
turturro,2.64162119719691
racist,2.6449777688965663
refreshingly,2.6453007718369683
intentions,2.645802794107113
struggle,2.6459444178588782
montana,2.6467448225463914
mantis,2.6471146481125523
fricker,2.647420300895101
ramón,2.647497397523861
resonates,2.6496845219109684
dry,2.6501387206811278
devgan,2.650176165659473
let,2.6536914086802375
performed,2.654755070932551
krell,2.6578153432342657
andre,2.6588238303156957
globe,2.6598746635801436
smooth,2.6614258147903413
masterson,2.6617449001589075
7510,2.6625562768772912
zetajones,2.6636141688996102
carlito,2.6639053226326554
sg1,2.664176826885373
success,2.665408781324637
vampire,2.6667155377398193
mraovich,2.6680357186183636
originality,2.6693061318113793
interesting,2.669794360092176
abhay,2.670211347581793
kung,2.670916682134152
sentimental,2.673504885566698
sings,2.675023396653568
stinking,2.6750647535762546
upbeat,2.6766398797312285
facing,2.6767506669413077
cheapest,2.676826595579974
rarity,2.6783940919922893
christie,2.6789686862046183
eighttitle,2.6824918224980916
rules,2.6844190402590886
morris,2.684840797224246
pitt,2.6860165870550317
olympia,2.6904711724983335
screw,2.6918649441795837
malkovich,2.692919285614388
living,2.693484063499426
seamless,2.6940495340874095
rewritten,2.6941793377127863
possible,2.6947685073369723
taped,2.69494339081683
word,2.695348597252595
poetry,2.6964367829791756
scorpion,2.6968189585290534
dullest,2.6970659476757537
builds,2.6980235039240945
fiasco,2.698033270698862
mencia,2.6998081363466913
nasa,2.700089829691928
disagree,2.703721260475038
tense,2.7040822043076425
tissues,2.704706383853578
crummy,2.70475007202156
memento,2.7068618180340582
japan,2.7069402979609793
creasy,2.7088091891388224
falk,2.7099412643735445
miklos,2.712538597321205
tremors,2.7127754232615526
peter,2.7135060825924997
monica,2.713712903399947
whining,2.7146104059559333
dieter,2.7151332415826595
kornbluth,2.7162206090685674
daily,2.7167252810290865
clumsy,2.717297191343576
obelix,2.720507893611723
ronny,2.7213107381087775
xmas,2.7214075997438893
italy,2.722468921500183
comic,2.724152830182526
shakespeares,2.7264219536593375
kazan,2.728990452588208
ta,2.7290616529107785
granger,2.730123434832774
cinema,2.7304455568557744
awkwardly,2.731387126628859
oppenheimer,2.7314416879676457
irene,2.732217553847101
seventitle,2.7327137671213206
gotham,2.734363201529573
store,2.734606476691187
gently,2.737958482433892
challenges,2.7417089622617192
gino,2.7417910772218184
georges,2.743062772976881
tales,2.7435825701102248
ineptitude,2.7448775546219037
durbin,2.7490560948057015
eisensteins,2.751719063657656
bellucci,2.7523633345286083
bla,2.7524663987356206
incredibly,2.75262277318251
edith,2.7526389819979196
start,2.7533079918936156
horny,2.7536976433423552
suspenseful,2.75539161861486
trashy,2.756759618328781
raped,2.759804248322908
dujardin,2.7611904743391187
needed,2.7660449856990503
look,2.766991968904035
fodder,2.7681948683551107
winters,2.768526396761658
darkman,2.768767717341343
line,2.7693384223352737
sooooo,2.7697800130137136
rave,2.771864056288636
adult,2.7735585978215616
murder,2.775212814903437
schtick,2.777010421310864
distasteful,2.777724000458669
rouge,2.7779216716972477
gerard,2.7806921183378135
direction,2.780706089129236
fault,2.780903383023151
streets,2.781127703667157
sirk,2.7828060498347504
pia,2.7833391166745827
sophomoric,2.7836093901558274
presumably,2.7841137975807575
sullivan,2.784955561826355
influential,2.785664653488461
swear,2.785720427755571
rukh,2.7909130799673108
effectively,2.7943386843003353
summed,2.7948981137999898
overcome,2.7960217451117773
babette,2.7960991616188475
117,2.7974864050461385
sign,2.79863927042011
raptor,2.7987731232477033
corbett,2.8005141726646867
20th,2.801235985957954
gigli,2.8014379786503887
kolchak,2.806910636057906
dear,2.807188673206035
box,2.8076505687070417
welldone,2.8080262370931255
horrigan,2.80985528673601
energetic,2.812245657408285
intimate,2.812516802247621
muppets,2.8133391738181195
vonneguts,2.8135438841568674
steamboat,2.813751958516058
aristocats,2.814021990797686
arty,2.81407901664745
really,2.8143619217989775
despair,2.8151837509151116
widmark,2.8154415882617405
duckling,2.815501386226421
layered,2.817888266604223
liu,2.817984039870674
omalley,2.818108597694182
versatility,2.818338921011357
bargain,2.8211273318182677
humanity,2.8212110639183696
blend,2.824829694181383
appalled,2.825865666309385
jackies,2.8271795989873043
spliced,2.8328714471917404
dealing,2.8338954107952112
combines,2.8342775720558375
standout,2.8343500700516735
vin,2.8356633461161294
1947,2.8381126983880405
harilal,2.8381478991740496
bolls,2.8382727823963854
ritter,2.8420439598108804
convoluted,2.8436108977426118
ingenious,2.8436658541378432
tightly,2.845182946118449
spoiler,2.846410159893023
danish,2.8483962738375794
mann,2.8499339250695024
cronenberg,2.850099825873762
mindnumbingly,2.850674788883846
humor,2.8527187669552125
rancid,2.8531361208291184
deftly,2.853140539555584
haphazard,2.855472924618941
1945,2.8561803385199744
clunky,2.8579214777829876
bergmans,2.858172734673177
fx,2.859194955765937
deathstalker,2.8606462434166224
hlots,2.8621079699943737
chicks,2.863992560592971
insulted,2.8643455883912834
antz,2.8693291413465345
individuals,2.8694197051787564
stale,2.8702053770048073
mumbling,2.8704713546180227
cue,2.870918053345206
showcases,2.872759753018455
sir,2.8729575185760448
homer,2.8756770767483886
shuttle,2.87772098223218
warehouse,2.8813280380319375
subjected,2.881973025628857
kharis,2.882745198971573
india,2.883463617761218
monotone,2.883592673425861
randomly,2.887444308620662
ned,2.888610355722398
malone,2.889233804052867
musicians,2.890497757640709
steer,2.895583531382925
telegraphed,2.89647636308722
hearts,2.897899922213913
films,2.899218454864605
stop,2.905824798568881
rocked,2.9060539939026024
merit,2.907342935857522
western,2.9078583169429786
strengths,2.90842010330271
shouldve,2.9089959667787237
funded,2.910354134052503
stretched,2.910879673430799
thrillers,2.910918919387104
hatchet,2.9109380337152975
preminger,2.913772764713765
alike,2.913775115917793
joyces,2.9152929181452825
went,2.915736017422459
suddenly,2.917357491054268
china,2.9185066734850587
tenant,2.920041234943025
nice,2.9223477020540427
stoned,2.9231323665019913
nazarin,2.9243041838046118
josie,2.924856783980518
married,2.9264872507858195
bots,2.9304199300351277
wartime,2.9305905122126035
concert,2.931330828908198
jules,2.9330961804004403
glad,2.933524087303012
ruins,2.9342293032288405
staring,2.934979922220264
hostel,2.9352192009019396
overrated,2.9357450096545725
skillfully,2.936183106045982
troll,2.9365594277814164
kellys,2.9407899695129998
lansbury,2.9412233232541283
serum,2.944134358220234
entranced,2.9443872399349282
waters,2.944557239632659
australian,2.9458267683740758
hoped,2.947966851656796
crime,2.9500179511368962
dirty,2.951527102956131
affecting,2.951822189660649
free,2.952446031260062
mia,2.9539189433078956
emil,2.95417363099643
bess,2.955193312854916
tear,2.9567563089707747
psychological,2.9570590353769504
longing,2.9593923581298167
ruby,2.961425597048285
september,2.9619284790398774
hamfisted,2.9621493323802226
heres,2.9631590235946224
compassion,2.9661942506946573
hopes,2.974199735868753
carpenters,2.975522681615689
vulnerable,2.977030415933524
sloppily,2.977350303178052
concept,2.9775088106107788
alice,2.977679299106975
jouvet,2.978222015624501
hopelessly,2.9783018824300784
feelgood,2.9786589899439733
material,2.9798909490837957
aids,2.980048093360388
steele,2.982999557622356
styles,2.9838235872401793
nobudget,2.984064683933976
englund,2.988639735079673
yet,2.9900367891966857
brilliance,2.9906348231780946
severed,2.992239356495487
demon,2.9945344559652813
batman,2.996436646036917
weaknesses,2.998859202466211
coop,2.999720340705612
conveniently,3.0001399993252114
shared,3.000728834594891
joan,3.002561787406715
gershwin,3.0035415110241512
hasselhoff,3.010330357511097
butchered,3.012371641046331
destiny,3.014736210820522
definitive,3.0172734989981493
sosuke,3.0201812815843523
gene,3.020939168192465
duchovny,3.0210287110145746
skateboarding,3.021143473238041
shorty,3.0232465977176814
puke,3.02378985575063
forest,3.024172286810117
rea,3.025971350608932
portraying,3.0322581857697317
mansfield,3.0369007069248526
ended,3.038033224917858
quibble,3.0416257814853083
presents,3.04361030973514
inspirational,3.045513356244583
moonwalker,3.0464939916023805
poorest,3.04660811100396
sides,3.046917788230347
ineffective,3.0470170663348375
visconti,3.047596342109972
trey,3.0483280214794206
mins,3.0486377620725023
die,3.048958276280019
ketchup,3.0493767088545143
give,3.0509302139985004
clone,3.051532813956398
complement,3.05215222425802
tori,3.0523662606226667
ultimatum,3.057083249993171
lance,3.057644996793866
delicious,3.0582857548420037
blatantly,3.058292786030358
dandy,3.058312974501442
tenderness,3.059111868161116
entertains,3.061868372011113
desmond,3.0625546491943396
attract,3.0646103097598685
wandering,3.065274378694935
assuming,3.066617204314614
show,3.0677040811271556
alvin,3.0680866290616713
corn,3.0683076959909803
fail,3.0689197932312933
deadon,3.0692298040899644
tell,3.069535527369725
comedic,3.0703694940326667
claptrap,3.0733961304927355
kieslowski,3.0752909482110304
sullavan,3.075507597176832
funding,3.0779486792858686
strongly,3.0798657141089913
lowbudget,3.0802062805502324
imaginative,3.0816793794850446
follows,3.082486559928408
werewolves,3.084110337153995
wellacted,3.0864842119827136
head,3.086815852631334
enhances,3.087655525067912
harrowing,3.088093073142893
pointlessly,3.0905431691890564
blatant,3.092985186379501
saudi,3.0932816027646703
mazzello,3.0944678354822317
spit,3.095213888657675
lava,3.09902496469706
pioneers,3.1024949317295536
cheaply,3.10300549593995
bynes,3.104429835677064
theme,3.1045961244939373
button,3.106215942353531
bill,3.107993004847178
wrestling,3.1084235634844584
feinstone,3.109641508627652
hacks,3.1115863962480548
sabu,3.1128191092722597
absolutely,3.1148078190614212
humour,3.1152277769335077
ride,3.115591049590414
determination,3.1172860179164252
divine,3.118493604721902
icarly,3.119578490425809
ariel,3.123257779504392
daniel,3.1235708821443566
uh,3.125585840183911
guilt,3.1260077316736785
yuck,3.1279764638882677
melancholy,3.128319424183009
crossfire,3.1333134904449143
struggles,3.1381688000734673
children,3.141591609015779
nomination,3.145602857019276
warning,3.146479606593939
vividly,3.1474822914628
depiction,3.14944977212139
caught,3.150372373420172
cope,3.150781687318391
killings,3.152468736584591
cannot,3.152707186762723
urban,3.152725865251135
kramer,3.1529534611489423
putrid,3.1531092401064136
grew,3.153948717406478
isolation,3.1544851902462963
stupider,3.1560747728387124
mercifully,3.157337986324344
inner,3.158152240437394
golden,3.1584201910122
nobody,3.1632313864282446
generation,3.1682291336981727
situation,3.16923676489869
said,3.170120303552019
cinderella,3.1715273290592316
shut,3.1733964828033354
scripts,3.1734107309798185
wax,3.174066295124404
boobs,3.1741993458292255
much,3.17551350003585
devastating,3.1756653333045852
suckered,3.1758352790097284
underdeveloped,3.1760548342306576
brat,3.176849815999628
sidney,3.1776903790050604
south,3.17780344841594
lincoln,3.177990792833178
faithful,3.178493434079056
momma,3.1785069870610982
bush,3.1787008706345685
tromeo,3.1836562362345004
chamberlain,3.1839572058910903
realities,3.184003970892149
multiplayer,3.1842139154151075
mutant,3.1852268204301026
lumet,3.1860777218499314
sorrow,3.189564145866611
france,3.191500034975994
pasted,3.1928622061669154
zucco,3.193791477167472
kei,3.1948263515969795
cultures,3.1970369906325864
razzie,3.1971839160364617
dragged,3.1974159695107405
frankie,3.1982470573766335
civil,3.1988082890275082
brazil,3.200113071038939
visual,3.2012087908853055
nada,3.203358145081428
out,3.2059702939874684
certainly,3.206628549653594
letdown,3.2075401494149416
askey,3.2080067411649065
heaton,3.2089517894803103
einstein,3.2138175794143415
trier,3.214966832476481
timing,3.215437681630266
traffik,3.21962065427026
ingrid,3.2209884632093777
puerile,3.2229293448218366
appreciation,3.2264461743204746
damme,3.226990751879906
victims,3.228241706393476
merkerson,3.2283892737240594
stories,3.230493515198222
beguiled,3.2353416493135314
howell,3.2383596722634707
crapfest,3.239566524538575
shred,3.2396038166482573
tiffany,3.247031018538676
cliches,3.2472605448078617
again,3.24948518908794
wow,3.2516156156708207
finely,3.2516699931443376
wheres,3.254561440651321
shower,3.2568611595478947
familiar,3.258040498984496
perspective,3.2580766040387967
stepmother,3.2584764463514935
cheung,3.2596248329002098
copy,3.2629654111144024
freddy,3.2630018015543882
stark,3.26414176267314
banal,3.268555654649158
carlitos,3.2697117334292924
summer,3.272055075515495
germany,3.2727560227720067
sera,3.273783948010692
astaire,3.274351054276337
truth,3.2746681492848695
haruhi,3.2747588705738733
threesome,3.275285956770751
plague,3.2819758589716552
received,3.282131249203217
feeble,3.284253961789144
tacky,3.290502197260998
cheadle,3.291023707288907
christians,3.2911515536423974
jack,3.2912545115880345
intensity,3.292451524172213
oscars,3.2935587534987643
inventive,3.294062966691424
miraculously,3.2941777346581107
matthaus,3.2963186826971667
brutal,3.2974983882944335
example,3.2980806478344427
mention,3.2982161633270604
selfindulgent,3.302215602190481
dustin,3.3028855949010847
magnificently,3.307456530998464
early,3.3120957097105146
mediocrity,3.312290387231179
clunker,3.3197941660536796
bikini,3.3215589927958433
geraldine,3.3233117013379037
peralta,3.323364094869402
nonetheless,3.323380730753014
brothers,3.3235401094043056
castle,3.323982166377417
venoms,3.3253922489770913
reba,3.3261576484130733
genuine,3.327067750253268
oz,3.327962046445685
juliet,3.3300500060541083
unmemorable,3.3319441066537516
bakshi,3.3321089922259954
lupino,3.3325220941270075
endearing,3.3348158364328215
henry,3.3359960124309684
monotonous,3.342402939147663
othello,3.3451475167620184
goldsworthys,3.3456443266620424
sublime,3.3461547336479205
gentleman,3.3465075419701495
